#node	date	numeric date
EPI1159817	2016-12-28	2016.989071
NODE_0000706	2017-01-12	2017.030137
EPI1639983	2017-01-12	2017.030137
EPI1639991	2017-01-12	2017.030137
NODE_0000083	2016-10-08	2016.769045
NODE_0000702	2016-11-23	2016.893443
EPI1550914	2016-11-23	2016.893443
NODE_0000703	2017-11-03	2017.838356
EPI1820036	2017-11-03	2017.838356
EPI1834711	2017-11-03	2017.838356
NODE_0000086	2016-12-17	2016.960022
NODE_0000698	2017-02-23	2017.147627
EPI1202729	2017-12-25	2017.980822
EPI1772131	2018-01-26	2018.068493
NODE_0000088	2016-12-18	2016.961749
EPI1776475	2016-12-18	2016.961749
EPI1639967	2016-12-24	2016.978142
NODE_0000672	2016-05-11	2016.358489
NODE_0000100	2016-06-30	2016.495367
EPI1701629	2016-11-14	2016.868852
NODE_0000090	2016-08-16	2016.624299
EPI1701644	2016-11-28	2016.907104
NODE_0000091	2016-08-16	2016.624299
EPI1701652	2016-12-19	2016.964481
EPI1701797	2016-12-06	2016.928962
NODE_0000676	2016-05-27	2016.403261
NODE_0000677	2016-09-04	2016.674985
EPI2146638	2017-02-14	2017.120548
NODE_0000678	2016-12-28	2016.989234
EPI2146531	2017-02-14	2017.120548
EPI2146660	2017-06-09	2017.435616
NODE_0000680	2016-12-13	2016.949570
EPI2146545	2017-02-15	2017.123288
EPI1575347	2017-02-15	2017.123288
NODE_0000681	2016-06-25	2016.481153
NODE_0000682	2016-10-10	2016.775202
EPI1104275	--	--
EPI1104291	2017-01-01	2017.000000
NODE_0000683	2016-07-21	2016.553782
NODE_0000684	2017-01-03	2017.005479
EPI1381402	2018-05-25	2018.394521
EPI1575303	2017-01-03	2017.005479
NODE_0000685	2016-09-23	2016.727280
EPI1381391	2017-03-08	2017.180822
EPI2146707	2017-03-07	2017.178082
NODE_0000688	2016-11-05	2016.846145
EPI2146561	2017-03-15	2017.200000
EPI1104299	--	--
NODE_0000689	2017-02-25	2017.150685
EPI1575322	2017-02-25	2017.150685
EPI1575353	2017-02-25	2017.150685
NODE_0000691	2016-11-07	2016.851703
EPI1104283	2017-01-01	2017.000000
EPI1575344	2017-01-26	2017.068493
EPI1843149	2017-01-01	2017.000000
NODE_0000720	2016-04-17	2016.294780
EPI858844	2016-10-20	2016.800546
EPI954567	2017-01-20	2017.052055
EPI1223853	2017-01-01	2017.000000
NODE_0000734	2016-08-07	2016.599945
EPI1701660	2017-01-05	2017.010959
NODE_0000735	2016-10-21	2016.804663
EPI1701691	2017-01-23	2017.060274
NODE_0000736	2017-02-07	2017.101616
EPI1701733	2017-10-21	2017.802740
EPI1701758	2017-12-21	2017.969863
EPI1701725	2017-10-16	2017.789041
NODE_0000739	2017-06-13	2017.447616
EPI1564193	2017-09-08	2017.684932
EPI1701717	2017-10-21	2017.802740
NODE_0000722	2016-10-18	2016.795372
EPI952782	2017-01-24	2017.063014
NODE_0000723	2017-01-02	2017.004326
EPI1034974	2017-01-27	2017.071233
EPI1123343	2017-06-03	2017.419178
NODE_0000726	2017-02-06	2017.098630
EPI952639	2017-02-08	2017.104110
EPI1123351	2017-02-06	2017.098630
NODE_0000727	2016-11-24	2016.896281
NODE_0000114	2016-12-15	2016.953552
EPI1006681	2016-12-15	2016.953552
EPI1006680	2016-12-15	2016.953552
NODE_0000729	2016-12-15	2016.953552
EPI1006704	2016-12-15	2016.953552
EPI1006703	2016-12-15	2016.953552
EPI1006705	2017-01-04	2017.008219
NODE_0000741	2016-06-28	2016.490367
EPI926613	2016-10-04	2016.756831
NODE_0000753	2018-12-18	2018.964246
EPI1973774	2019-02-23	2019.145205
EPI1973775	2019-02-28	2019.158904
NODE_0000755	2019-01-22	2019.057534
EPI1973770	2019-02-23	2019.145205
EPI1973772	2019-01-22	2019.057534
NODE_0000119	2019-02-09	2019.106849
EPI1973773	2019-02-09	2019.106849
EPI1973771	2019-02-23	2019.145205
NODE_0000758	2017-02-01	2017.085641
NODE_0000131	2017-03-29	2017.240246
EPI1145800	2017-05-14	2017.364384
NODE_0000121	2017-04-15	2017.284932
EPI1145792	2017-04-15	2017.284932
EPI1145138	2017-05-14	2017.364384
NODE_0000761	2017-02-26	2017.155379
EPI1145784	2017-05-16	2017.369863
NODE_0000763	2017-04-28	2017.322965
EPI1145117	2017-05-17	2017.372603
EPI1145146	2017-05-16	2017.369863
NODE_0000124	2017-05-15	2017.368136
EPI1145125	2017-05-16	2017.369863
NODE_0000125	2017-05-16	2017.369863
EPI1145868	2017-05-16	2017.369863
EPI1145808	2017-06-20	2017.465753
NODE_0000742	2016-10-06	2016.762994
NODE_0000743	2016-10-31	2016.831548
EPI1582749	2016-12-28	2016.989071
NODE_0000744	2016-11-23	2016.894430
EPI1977581	--	--
EPI1010489	2016-12-08	2016.934426
EPI1010500	2016-12-08	2016.934426
NODE_0000746	2017-11-23	2017.895438
EPI1355595	2017-12-25	2017.980822
NODE_0000747	2017-12-22	2017.972603
EPI1170180	2017-12-22	2017.972603
EPI1170199	2017-12-22	2017.972603
EPI1170208	2017-12-22	2017.972603
EPI1158108	2017-12-22	2017.972603
EPI1170191	2017-12-22	2017.972603
NODE_0000766	2016-11-21	2016.888624
EPI1514158	2017-08-17	2017.624658
NODE_0000767	2017-02-18	2017.132367
EPI1567266	2017-08-15	2017.619178
NODE_0000768	2017-03-11	2017.189405
EPI1514094	2017-06-20	2017.465753
EPI1575277	2017-05-25	2017.394521
NODE_0000770	2017-02-05	2017.096895
NODE_0000771	2017-05-17	2017.372707
EPI1514086	2017-06-19	2017.463014
EPI1549707	2017-09-04	2017.673973
EPI1514166	2017-08-21	2017.635616
NODE_0000774	2017-07-07	2017.514433
EPI1514110	2017-08-01	2017.580822
NODE_0000137	2017-08-01	2017.580822
EPI1514142	2017-08-07	2017.597260
EPI1514118	2017-08-01	2017.580822
NODE_0000784	2017-07-06	2017.509589
EPI1514102	2017-07-06	2017.509589
EPI1514126	2017-08-04	2017.589041
EPI1567258	2017-08-14	2017.616438
NODE_0000158	2017-06-13	2017.447135
EPI1514238	2017-09-12	2017.695890
NODE_0000170	2017-06-18	2017.461002
EPI1514134	2017-08-04	2017.589041
NODE_0000140	2017-06-18	2017.461696
EPI1567282	2017-08-16	2017.621918
NODE_0000142	2017-06-18	2017.461696
NODE_0000797	2017-07-23	2017.557143
EPI1514254	2017-09-16	2017.706849
EPI1514262	2017-09-18	2017.712329
NODE_0000145	2017-09-04	2017.673973
EPI1514214	2017-09-04	2017.673973
NODE_0000147	2017-09-11	2017.693151
EPI1514230	2017-09-11	2017.693151
NODE_0000149	2017-09-15	2017.704110
EPI1514310	2017-09-26	2017.734247
EPI1514246	2017-09-15	2017.704110
NODE_0000150	2017-07-07	2017.514014
NODE_0000783	2017-08-22	2017.638356
EPI1493348	2017-09-06	2017.679452
EPI1514174	2017-08-22	2017.638356
NODE_0000155	2017-07-13	2017.530370
EPI1514190	2017-08-28	2017.654795
NODE_0000156	2017-07-24	2017.560221
EPI1514326	2017-10-26	2017.816438
NODE_0000157	2017-07-24	2017.560221
NODE_0000778	2017-09-06	2017.679452
EPI1514222	2017-09-06	2017.679452
NODE_0000159	2017-09-18	2017.712329
EPI1514318	2017-09-29	2017.742466
EPI1514278	2017-09-18	2017.712329
NODE_0000160	2017-08-03	2017.587086
EPI1514286	2017-09-18	2017.712329
NODE_0000161	2017-08-04	2017.591360
EPI1514294	2017-09-19	2017.715068
NODE_0000162	2017-08-09	2017.602740
EPI1514150	2017-08-09	2017.602740
NODE_0000163	2017-08-16	2017.621918
EPI1567274	2017-08-16	2017.621918
NODE_0000164	2017-08-17	2017.625670
NODE_0000165	2017-08-18	2017.627397
EPI1567290	2017-08-18	2017.627397
EPI1549699	2017-08-18	2017.627397
NODE_0000166	2017-08-24	2017.643836
EPI1514182	2017-08-24	2017.643836
NODE_0000167	2017-08-29	2017.657534
EPI1514198	2017-08-29	2017.657534
NODE_0000168	2017-08-30	2017.660274
EPI1514206	2017-08-30	2017.660274
NODE_0000169	2017-09-18	2017.712329
EPI1514270	2017-09-18	2017.712329
EPI1514302	2017-09-23	2017.726027
NODE_0000802	2017-07-11	2017.523471
NODE_0000803	2017-11-19	2017.882796
EPI1787968	2018-04-06	2018.260274
EPI1787976	2018-06-06	2018.427397
NODE_0000804	2018-11-09	2018.857427
EPI1666962	2019-07-05	2019.506849
NODE_0000805	2019-08-15	2019.620326
NODE_0000826	2019-10-12	2019.779501
EPI1800012	2020-01-02	2020.002732
EPI1667598	2020-01-17	2020.043716
NODE_0000836	2019-12-27	2019.986656
