Name,Date,Region,Strain
EPI_ISL_1046889,2021.1342465753426,Europe,A/chicken/Netherlands/21023815-001005/2021
EPI_ISL_1048238,2020.9590163934427,Europe,A/common_kestrel/Netherlands/20020264-002/2020
EPI_ISL_1057106,2021.0931506849315,Europe,A/mute_swan/Czech_Republic/2669-1/2021
EPI_ISL_1058019,2021.0931506849315,Europe,A/mute_swan/Czech_Republic/2669-2/2021
EPI_ISL_1058020,2021.109589041096,Europe,A/chicken/Czech_Republic/29392021
EPI_ISL_1058021,2021.1150684931506,Europe,A/chicken/Czech_Republic/3099-1/2021
EPI_ISL_1058022,2021.1150684931506,Europe,A/chicken/Czech_Republic/3099-2/2021
EPI_ISL_1063533,2020.9726775956285,Asia,A/Mandarin_duck/Kagoshima/KU-d57/2020
EPI_ISL_1080480,2021.1205479452055,Europe,A/mute_swan/Czech_Republic/3160-1/2021
EPI_ISL_1080579,2021.1205479452055,Europe,A/common_coot/Czech_Republic/3160-2/2021
EPI_ISL_1081353,2021.1205479452055,Asia,A/whooper_swan/Tochigi/090203C/2021
EPI_ISL_1093422,2021.1178082191782,Europe,A/Turkey/Sweden/SVA210214SZ0002/KN035667-IP5/2021
EPI_ISL_1093423,2021.1260273972603,Europe,A/Chicken/Sweden/SVA210217SZ0001/KN001190-IP6/2021
EPI_ISL_1093425,2021.1260273972603,Europe,A/Taiga_bean_goose/SVA210217SZ0303/KN000463/2021
EPI_ISL_1093426,2021.1013698630136,Europe,A/black-headed_gull/Sweden/SVA210216SZ0398/KN000437/2021
EPI_ISL_1095363,2021.0904109589042,Europe,A/Greylag_goose/Sweden/SVA210209SZ0422/KN000346/2021
EPI_ISL_1095365,2021.1013698630136,Europe,A/Canada_goose/Sweden/SVA210209SZ0420/KN000345/2021
EPI_ISL_1095450,2021.0849315068492,Europe,A/barnacle_goose/Sweden/SVA210202SZ0453/KN000276/2021
