Name,Date,Region,Strain
EPI_ISL_7753230,2021.7917808219179,Europe,A/mallard/Germany-NI/AI06010/2021 H5N1
EPI_ISL_7753251,2021.7972602739726,Europe,A/barnacle_goose/Germany-SH/AI06005/2021 H5N1
EPI_ISL_7753272,2021.8,Europe,A/white-tailed_eagle/Germany-MV/AI05975/2021 H5N1
EPI_ISL_7753290,2021.8,Europe,A/turkey/Germany-MV/AI06035/2021 H5N1
EPI_ISL_7753309,2021.8,Europe,A/lesser_white-fronted_goose/Germany-MV/AI05973/2021 H5N1
EPI_ISL_7753329,2021.8,Europe,A/white_stork/Germany-MV/AI05979/2021 H5N1
EPI_ISL_7753367,2021.8027397260273,Europe,A/Eurasian_teal/Germany-BY/AI05977/2021 H5N1
EPI_ISL_7753387,2021.805479452055,Europe,A/Eurasian_wigeon/Germany-SH/AI06143/2021 H5N1
EPI_ISL_7753396,2021.805479452055,Europe,A/domestic_goose/Germany-SH/AI06147/2021 H5N1
EPI_ISL_7753399,2021.805479452055,Europe,A/domestic_goose/Germany-SH/AI06150/2021 H5N1
EPI_ISL_7753400,2021.805479452055,Europe,A/domestic_goose/Germany-SH/AI06024/2021 H5N1
EPI_ISL_7753405,2021.805479452055,Europe,A/Eurasian_wigeon/Germany-SH/AI06142/2021 H5N1
EPI_ISL_7753406,2021.813698630137,Europe,A/greylag_goose/Germany-SH/AI06144/2021 H5N1
EPI_ISL_7753407,2021.813698630137,Europe,A/barnacle_goose/Germany-SH/AI06145/2021 H5N1
EPI_ISL_7753425,2021.813698630137,Europe,A/greylag_goose/Germany-SH/AI06205/2021 H5N1
EPI_ISL_7753443,2021.8164383561643,Europe,A/buzzard/Germany-SH/AI06210/2021 H5N1
EPI_ISL_7778754,2021.7780821917809,Europe,A/Withe-tiled_eagle/Estonia/TA2124126-1_21VIR10433-11/2021 H5N1
EPI_ISL_7778755,2021.3698630136987,Europe,A/white-tailed_eagle/Estonia/TA2111864-2_21VIR7512-6/2021 H5N1
EPI_ISL_7778756,2021.4164383561645,Europe,A/gull/Estonia/TA2113284-4_21VIR7512-8/2021 H5N1
EPI_ISL_7778763,2021.4136986301369,Europe,A/white-tailed_eagle/Finland/6984_21VIR7689-10/2021 H5N1
EPI_ISL_7778765,2021.495890410959,Europe,A/golden_eagle/Finland/9378_21VIR7689-12/2021 H5N1
EPI_ISL_7778766,2021.5808219178082,Europe,A/European_herring_gull/Finland/9722_21VIR7689-13/2021 H5N1
EPI_ISL_7778768,2021.5808219178082,Europe,A/Eurasian_eagle-owl/Finland/10617_21VIR7689-15/2021 H5N1
EPI_ISL_7778773,2021.3287671232877,Europe,A/barnacle_goose/Finland/6247_21VIR7689-6/2021 H5N1
